Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
118,micro_tk(micro_globals) [clone .kd],2,0,444,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423118658820,4572423118666847,4572423118849196,4572423118849532
119,micro_tk(micro_globals) [clone .kd],2,0,449,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423118887207,4572423118895305,4572423119075972,4572423119076297
120,micro_tk(micro_globals) [clone .kd],2,0,454,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423119114774,4572423119122841,4572423119303548,4572423119303953
121,micro_tk(micro_globals) [clone .kd],2,0,459,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423119341699,4572423119349296,4572423119529882,4572423119530017
122,micro_tk(micro_globals) [clone .kd],2,0,464,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423119568484,4572423119576511,4572423119756377,4572423119756933
123,micro_tk(micro_globals) [clone .kd],2,0,469,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423119794528,4572423119802766,4572423119983873,4572423119984149
124,micro_tk(micro_globals) [clone .kd],2,0,474,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423120021914,4572423120029821,4572423120208726,4572423120208891
125,micro_tk(micro_globals) [clone .kd],2,0,479,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423120246737,4572423120254273,4572423120433538,4572423120434004
126,micro_tk(micro_globals) [clone .kd],2,0,484,32285,32285,131072,512,65536,0,124,132,32,64,0x0,0x7f0bc5c04840,4572423120471810,4572423120479526,4572423120658430,4572423120658866
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,32285,32285,16777216,512,0,0,12,4,32,64,0x0,0x7ecb9ba6ed00,4572423120761908,4572423120771638,4572423120806930,4572423120807416
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,32285,32285,16777216,512,0,0,12,4,32,64,0x0,0x7ecb9ba6ed00,4572423120807536,4572423120824716,4572423120859688,4572423120860103
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,32285,32285,4194304,256,0,0,16,0,32,64,0x0,0x7ecb82460e40,4572423126904888,4572423126919173,4572423126996407,4572423126997044
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,32285,32285,4194304,256,0,0,12,4,32,64,0x0,0x7ecbbe2957c0,4572423128485765,4572423128498908,4572423128534280,4572423128534777
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423128593924,4572423128603302,4572423128605826,4572423128605972
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,32285,32285,77824,512,2560,48,28,4,80,64,0x0,0x7ecb7d818380,4572423130774788,4572423130928057,4572423130977531,4572423130977838
133,__amd_rocclr_copyBuffer.kd,2,0,494,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423130920463,4572423130977531,4572423130981657,4572423130982555
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423131052749,4572423131060774,4572423131062496,4572423131062733
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,32285,32285,77824,512,2560,48,28,4,80,64,0x0,0x7ecba0d17880,4572423132916313,4572423132929375,4572423132976725,4572423132976812
136,__amd_rocclr_copyBuffer.kd,2,0,498,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423132932146,4572423132976725,4572423132980611,4572423132981800
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,32285,32285,1048576,256,0,0,24,0,64,64,0x0,0x7ecb7d4314c0,4572423136871820,4572423136885452,4572423136905361,4572423136905650
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,32285,32285,16777216,512,0,0,12,4,32,64,0x0,0x7ecb9ba6e700,4572423136963405,4572423136973021,4572423137010997,4572423137011346
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423136983395,4572423137010997,4572423137015284,4572423137017074
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,32285,32285,77824,512,4608,80,36,4,80,64,0x0,0x7ecb74e2e7c0,4572423140211165,4572423140365355,4572423140415068,4572423140415507
141,__amd_rocclr_copyBuffer.kd,2,0,504,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423140300027,4572423140415068,4572423140420156,4572423140420254
142,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,506,32285,32285,256,128,0,0,20,4,64,64,0x0,0x7ecb9ba6ecc0,4572423140525089,4572423140537769,4572423140541054,4572423140542084
143,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,507,32285,32285,256,256,1536,48,28,4,80,64,0x0,0x7ecb7d818380,4572423140539571,4572423140547344,4572423140551670,4572423140551889
144,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,508,32285,32285,256,256,0,0,12,4,32,64,0x0,0x7ecbbe2957c0,4572423141358952,4572423141374967,4572423141377170,4572423141377549
145,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,509,32285,32285,256,256,0,0,24,0,32,64,0x0,0x7ecb74869a40,4572423149076339,4572423149092682,4572423149095647,4572423149096308
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,32285,32285,256,256,0,0,40,0,32,64,0x0,0x7ecb74869840,4572423149115246,4572423149123848,4572423149126332,4572423149126423
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,32285,32285,256,256,0,0,36,4,80,64,0x0,0x7ecb74247fc0,4572423153579514,4572423153593215,4572423153595939,4572423153601076
148,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,512,32285,32285,256,256,0,0,24,0,32,64,0x0,0x7ecb74869a40,4572423153627735,4572423153637520,4572423153640364,4572423153640664
149,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,513,32285,32285,256,256,0,0,36,4,80,64,0x0,0x7ecb73e53a80,4572423159357565,4572423159371844,4572423159374688,4572423159375201
150,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,514,32285,32285,256,256,512,0,8,0,32,64,0x0,0x7ecb73a8eec0,4572423167045647,4572423167059565,4572423167062089,4572423167062923
151,__amd_rocclr_copyBuffer.kd,2,0,515,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423167070664,4572423167080156,4572423167083080,4572423167083313
152,__amd_rocclr_fillBufferAligned.kd,2,0,517,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423167115761,4572423167124782,4572423167126745,4572423167127098
153,__amd_rocclr_fillBufferAligned.kd,2,0,518,32285,32285,256,256,0,0,12,4,48,64,0x0,0x7ee3bf6e3a00,4572423167121309,4572423167130751,4572423167132273,4572423167143512
154,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,519,32285,32285,256,256,0,0,8,0,16,64,0x0,0x7ecba0321100,4572423168928480,4572423168941306,4572423168943710,4572423168944174
155,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,520,32285,32285,512,512,29184,0,52,4,48,64,0x0,0x7ecb73a8f040,4572423168938045,4572423168947636,4572423168950680,4572423168952576
156,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,521,32285,32285,256,256,0,0,8,0,32,64,0x0,0x7ecb73a8b900,4572423168946828,4572423168959373,4572423168961216,4572423168961519
157,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,522,32285,32285,128,128,0,0,20,4,64,64,0x0,0x7ecb73443780,4572423174051312,4572423174064818,4572423174067582,4572423174068438
158,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,523,32285,32285,256,256,0,0,12,4,32,64,0x0,0x7ecbbe2957c0,4572423174114736,4572423174124506,4572423174126189,4572423174126754
159,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,524,32285,32285,512,512,0,0,12,4,32,64,0x0,0x7ecb9ba6eb00,4572423174177860,4572423174187960,4572423174190484,4572423174190929
160,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,525,32285,32285,1,1,512,80,36,4,80,64,0x0,0x7ecb72e182c0,4572423176479371,4572423176492846,4572423176497733,4572423176498179
161,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,526,32285,32285,1,1,512,80,36,4,80,64,0x0,0x7ecb7d8182c0,4572423176529265,4572423176539195,4572423176543281,4572423176543636
162,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,527,32285,32285,256,256,0,0,12,4,32,64,0x0,0x7ecb72a4c340,4572423181624956,4572423181639712,4572423181641836,4572423181642783
163,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,528,32285,32285,256,256,0,0,40,0,32,64,0x0,0x7ecb74869840,4572423181660930,4572423181670037,4572423181672721,4572423181673038
164,__amd_rocclr_copyBuffer.kd,2,0,529,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423181776861,4572423181789133,4572423181791617,4572423181792043
165,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,531,32285,32285,256,256,0,0,52,4,32,64,0x0,0x7ecbb0247380,4572423181830731,4572423181840169,4572423181842011,4572423181842448
166,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,532,32285,32285,256,256,0,0,40,0,64,64,0x0,0x7ecb7d4310c0,4572423181866764,4572423181876703,4572423181879667,4572423181879823
167,__amd_rocclr_copyBuffer.kd,2,0,533,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423181876979,4572423181884394,4572423181888440,4572423181888786
168,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,535,32285,32285,256,256,0,0,40,0,64,64,0x0,0x7ecb7d4310c0,4572423181902937,4572423181910953,4572423181913317,4572423181913703
169,__amd_rocclr_copyBuffer.kd,2,0,536,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423181910228,4572423181917763,4572423181921529,4572423181921775
170,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,538,32285,32285,256,256,0,0,40,0,64,64,0x0,0x7ecb7d4310c0,4572423181945190,4572423181952935,4572423181955219,4572423181955245
171,__amd_rocclr_copyBuffer.kd,2,0,539,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423181952861,4572423181960026,4572423181961628,4572423181962656
172,__amd_rocclr_copyBuffer.kd,2,0,541,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423182005369,4572423182013705,4572423182017110,4572423182017336
173,__amd_rocclr_copyBuffer.kd,2,0,543,32285,32285,512,512,0,0,16,0,32,64,0x0,0x7ee3bf6e3a80,4572423182050125,4572423182058652,4572423182061656,4572423182062303
174,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,545,32285,32285,256,128,0,0,20,4,64,64,0x0,0x7ecb9ba6ecc0,4572423182187288,4572423182200141,4572423182203826,4572423182204213
175,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,546,32285,32285,256,256,1536,48,28,4,80,64,0x0,0x7ecb7d818380,4572423182204343,4572423182221612,4572423182226219,4572423182226706
176,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,547,32285,32285,256,256,0,0,12,4,32,64,0x0,0x7ecbbe2957c0,4572423182366923,4572423182379486,4572423182381769,4572423182382316
177,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,548,32285,32285,256,256,0,0,24,0,32,64,0x0,0x7ecb74869a40,4572423182388014,4572423182397673,4572423182400477,4572423182400803
178,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,549,32285,32285,256,256,0,0,40,0,32,64,0x0,0x7ecb74869840,4572423182403597,4572423182414377,4572423182416661,4572423182417087
179,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,550,32285,32285,256,256,0,0,36,4,80,64,0x0,0x7ecb74247fc0,4572423182427703,4572423182437091,4572423182439494,4572423182439751
180,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,551,32285,32285,256,256,0,0,24,0,32,64,0x0,0x7ecb74869a40,4572423182440462,4572423182454997,4572423182457441,4572423182457737
181,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,552,32285,32285,256,256,0,0,36,4,80,64,0x0,0x7ecb73e53a80,4572423182471858,4572423182481196,4572423182483840,4572423182484126
