Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1741137,139286920,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151257,0,32768,32768,151187,0,32768,32768,151277,0,32768,32768,151209,0,32768,32768,151286,0,32768,32768,151249,0,32768,32768,151342,0,32768,32768,151323,0,32768,32768,151280,0,32768,32768,151241,0,32768,32768,151251,0,32768,32768,151226,0,32768,32768,151358,0,32768,32768,151342,0,32768,32768,151361,0,32768,32768,151329,0,32768,32768,1054259,13989,0,3503617,245,1461,3918753,3918753,4572341863782040,4572423090052258,4572423090204604,4572341868787820
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1739716,139186156,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151919,0,32768,32768,151873,0,32768,32768,151895,0,32768,32768,151861,0,32768,32768,152050,0,32768,32768,152056,0,32768,32768,152015,0,32768,32768,151989,0,32768,32768,151617,0,32768,32768,151578,0,32768,32768,151690,0,32768,32768,151600,0,32768,32768,151723,0,32768,32768,151702,0,32768,32768,151782,0,32768,32768,151721,0,32768,32768,1042932,15531,0,3193242,245,1461,3637811,3637811,4572341864664054,4572423090204604,4572423090357029,4572341870321446
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1738782,139171664,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151213,0,32768,32768,151202,0,32768,32768,151204,0,32768,32768,151174,0,32768,32768,151372,0,32768,32768,151429,0,32768,32768,151384,0,32768,32768,151343,0,32768,32768,151193,0,32768,32768,151176,0,32768,32768,151222,0,32768,32768,151184,0,32768,32768,151391,0,32768,32768,151406,0,32768,32768,151409,0,32768,32768,151452,0,32768,32768,870703,15409,0,3145123,245,1461,3429522,3429522,4572341865207928,4572423090357029,4572423090509494,4572341871894481
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1736996,139037104,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151611,0,32768,32768,151556,0,32768,32768,151617,0,32768,32768,151598,0,32768,32768,151820,0,32768,32768,151791,0,32768,32768,151777,0,32768,32768,151730,0,32768,32768,151416,0,32768,32768,151438,0,32768,32768,151483,0,32768,32768,151415,0,32768,32768,151558,0,32768,32768,151551,0,32768,32768,151605,0,32768,32768,151577,0,32768,32768,1003828,15524,0,3098997,243,1459,3484604,3484604,4572341866227205,4572423090509494,4572423090661879,4572341873448248
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1739725,139284292,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150097,0,32768,32768,150081,0,32768,32768,150153,0,32768,32768,150129,0,32768,32768,150208,0,32768,32768,150202,0,32768,32768,150148,0,32768,32768,150147,0,32768,32768,150176,0,32768,32768,150116,0,32768,32768,150158,0,32768,32768,150181,0,32768,32768,150252,0,32768,32768,150232,0,32768,32768,150220,0,32768,32768,150215,0,32768,32768,851453,15411,0,3001923,245,1461,3277251,3277251,4572341866720394,4572423090661879,4572423090814625,4572341875002705
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1740193,139149724,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,149854,0,32768,32768,149874,0,32768,32768,149861,0,32768,32768,149838,0,32768,32768,149855,0,32768,32768,149851,0,32768,32768,149816,0,32768,32768,149810,0,32768,32768,149882,0,32768,32768,149888,0,32768,32768,149917,0,32768,32768,149903,0,32768,32768,149866,0,32768,32768,149872,0,32768,32768,149851,0,32768,32768,149864,0,32768,32768,833313,15513,0,2675034,245,1461,2935529,2935529,4572341867790546,4572423090814625,4572423090987120,4572341876600867
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1734101,138733892,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151600,0,32768,32768,151611,0,32768,32768,151593,0,32768,32768,151543,0,32768,32768,151510,0,32768,32768,151486,0,32768,32768,151534,0,32768,32768,151521,0,32768,32768,151463,0,32768,32768,151493,0,32768,32768,151571,0,32768,32768,151515,0,32768,32768,151513,0,32768,32768,151494,0,32768,32768,151548,0,32768,32768,151543,0,32768,32768,507335,13899,0,2228096,245,1461,2292767,2292767,4572341877822193,4572423091079176,4572423091290528,4572341879001326
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1734479,138690324,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150780,0,32768,32768,150783,0,32768,32768,150808,0,32768,32768,150781,0,32768,32768,150772,0,32768,32768,150807,0,32768,32768,150746,0,32768,32768,150762,0,32768,32768,150860,0,32768,32768,150843,0,32768,32768,150887,0,32768,32768,150840,0,32768,32768,150899,0,32768,32768,150870,0,32768,32768,150909,0,32768,32768,150915,0,32768,32768,508199,13895,0,2235061,243,1459,2294495,2294495,4572341880194439,4572423091342565,4572423091554078,4572341881466049
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,26,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1734000,138730104,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150788,0,32768,32768,150755,0,32768,32768,150785,0,32768,32768,150739,0,32768,32768,150966,0,32768,32768,150910,0,32768,32768,150938,0,32768,32768,150938,0,32768,32768,150890,0,32768,32768,150854,0,32768,32768,150925,0,32768,32768,150888,0,32768,32768,151045,0,32768,32768,151010,0,32768,32768,151029,0,32768,32768,151027,0,32768,32768,507567,13917,0,2243046,245,1461,2293759,2293759,4572341882653534,4572423091597903,4572423091808934,4572341883939294
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,30,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1734804,138750868,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150646,0,32768,32768,150616,0,32768,32768,150661,0,32768,32768,150617,0,32768,32768,150716,0,32768,32768,150663,0,32768,32768,150659,0,32768,32768,150640,0,32768,32768,150606,0,32768,32768,150583,0,32768,32768,150561,0,32768,32768,150565,0,32768,32768,150607,0,32768,32768,150605,0,32768,32768,150597,0,32768,32768,150584,0,32768,32768,508291,13911,0,2248145,245,1461,2297168,2297168,4572341885123554,4572423091851918,4572423092102488,4572341886411688
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,34,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1736840,138971676,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151450,0,32768,32768,151426,0,32768,32768,151386,0,32768,32768,151394,0,32768,32768,151400,0,32768,32768,151380,0,32768,32768,151458,0,32768,32768,151422,0,32768,32768,151355,0,32768,32768,151364,0,32768,32768,151392,0,32768,32768,151366,0,32768,32768,151446,0,32768,32768,151431,0,32768,32768,151442,0,32768,32768,151427,0,32768,32768,508100,13906,0,2239905,245,1461,2298554,2298554,4572341887604301,4572423092151160,4572423092417073,4572341889070478
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,38,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1732845,138823352,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151148,0,32768,32768,151076,0,32768,32768,151163,0,32768,32768,151085,0,32768,32768,151033,0,32768,32768,151012,0,32768,32768,151057,0,32768,32768,151025,0,32768,32768,151067,0,32768,32768,151077,0,32768,32768,151108,0,32768,32768,151061,0,32768,32768,151039,0,32768,32768,150984,0,32768,32768,151029,0,32768,32768,151022,0,32768,32768,506860,13917,0,2241526,243,1459,2291160,2291160,4572341890039470,4572423092462781,4572423092728894,4572341891332341
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,42,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1737137,138917260,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150134,0,32768,32768,150173,0,32768,32768,150155,0,32768,32768,150148,0,32768,32768,150035,0,32768,32768,150016,0,32768,32768,150124,0,32768,32768,150094,0,32768,32768,150213,0,32768,32768,150163,0,32768,32768,150230,0,32768,32768,150241,0,32768,32768,150133,0,32768,32768,150125,0,32768,32768,150061,0,32768,32768,150037,0,32768,32768,507695,13944,0,2236852,245,1461,2293037,2293037,4572341892522460,4572423092773760,4572423093035147,4572341893822882
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,46,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1732556,138587116,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,149689,0,32768,32768,149674,0,32768,32768,149721,0,32768,32768,149676,0,32768,32768,149679,0,32768,32768,149662,0,32768,32768,149637,0,32768,32768,149627,0,32768,32768,149748,0,32768,32768,149765,0,32768,32768,149740,0,32768,32768,149748,0,32768,32768,149684,0,32768,32768,149695,0,32768,32768,149631,0,32768,32768,149626,0,32768,32768,506667,14477,0,2245218,245,1461,2291595,2291595,4572341895021033,4572423093079612,4572423093330864,4572341896329497
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,50,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1731976,138460776,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150655,0,32768,32768,150610,0,32768,32768,150553,0,32768,32768,150505,0,32768,32768,150474,0,32768,32768,150491,0,32768,32768,150452,0,32768,32768,150476,0,32768,32768,150549,0,32768,32768,150531,0,32768,32768,150573,0,32768,32768,150518,0,32768,32768,150435,0,32768,32768,150455,0,32768,32768,150430,0,32768,32768,150416,0,32768,32768,508919,13918,0,2248580,245,1461,2296613,2296613,4572341897485716,4572423093374168,4572423093625379,4572341898784065
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,54,28827,28827,77824,256,64000,0,128,352,112,64,0x0,0x76205d217980,1216,8385088,1734800,138757860,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151477,0,32768,32768,151430,0,32768,32768,151566,0,32768,32768,151536,0,32768,32768,151434,0,32768,32768,151401,0,32768,32768,151373,0,32768,32768,151363,0,32768,32768,151387,0,32768,32768,151347,0,32768,32768,151369,0,32768,32768,151316,0,32768,32768,151289,0,32768,32768,151275,0,32768,32768,151288,0,32768,32768,151240,0,32768,32768,507658,13898,0,2248899,243,1459,2295301,2295301,4572341899949588,4572423093668202,4572423093919173,4572341901249349
