Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,13284786,1216,81180499,8634686,0,324748568,632896,0,2048405.0,1780224.0,6436.0,27775256.0,0.0,27787264.0,9541,150789,0,12215,150775,0,12267,150812,0,12515,150766,0,8818,150875,0,7951,150843,0,8281,150900,0,8769,150869,0,8369,150586,0,10428,150575,0,10338,150623,0,10080,150648,0,11971,150636,0,9943,150587,0,10629,150611,0,10580,150626,0,53128512.0,3222931,0,0,0,3320532,3320532,4572365854973119,4572423090052258,4572423090204604,4572365858721199
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,11927782,1216,81215735,8637578,0,324889696,632896,0,2015858.0,1780224.0,6436.0,27775277.0,0.0,27787264.0,10838,150209,0,13199,150161,0,12197,150224,0,12244,150253,0,12369,150102,0,11686,150101,0,13193,150143,0,12341,150146,0,8623,150073,0,13292,150096,0,11316,150106,0,13140,150040,0,10749,150157,0,10412,150156,0,11603,150081,0,10986,150060,0,47697840.0,2785277,0,0,0,2981115,2981115,4572365855393390,4572423090204604,4572423090357029,4572365860005808
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,11407790,1216,81227747,8635688,0,324937692,632896,0,2010804.0,1780224.0,6474.0,27775180.0,0.0,27787264.0,8971,149855,0,12448,149820,0,11648,149772,0,12645,149787,0,10653,149816,0,9739,149769,0,10962,149777,0,9795,149747,0,8709,149898,0,11782,149837,0,9420,149954,0,11466,149940,0,10630,149826,0,9393,149814,0,11440,149870,0,9547,149840,0,45619728.0,2738886,0,0,0,2851233,2851233,4572365856327821,4572423090357029,4572423090509494,4572365861320110
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,13358826,1216,81078167,8623418,0,324339132,632896,0,1951950.0,1780224.0,6436.0,27775265.0,0.0,27787264.0,8664,150886,0,10628,150878,0,11464,150815,0,10353,150797,0,10278,150975,0,9532,150925,0,10465,150938,0,10577,150916,0,5347,150924,0,9828,150923,0,8750,150874,0,9544,150866,0,9307,150870,0,8722,150896,0,9399,150966,0,8541,150988,0,53423552.0,3258760,0,0,0,3338972,3338972,4572365856740441,4572423090509494,4572423090661879,4572365862630287
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,11795266,1216,81308428,8645654,0,325260268,632896,0,2033929.0,1780224.0,6462.0,27775204.0,0.0,27787264.0,9021,151901,0,12134,151868,0,11373,151839,0,10749,151862,0,11519,151748,0,8696,151758,0,12235,151681,0,11961,151701,0,9016,151725,0,13251,151690,0,11195,151706,0,12705,151677,0,10294,151536,0,8974,151493,0,9962,151554,0,10261,151562,0,47168976.0,2848859,0,0,0,2948061,2948061,4572365857626451,4572423090661879,4572423090814625,4572365863926122
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,11054180,1216,81295543,8646698,0,325208900,632896,0,2094470.0,1780224.0,6510.0,27775159.0,0.0,27787264.0,11812,154313,0,12178,154307,0,10938,154250,0,12575,154176,0,12287,153971,0,12030,153958,0,13388,154100,0,13525,154064,0,9292,154138,0,10752,154098,0,10509,154096,0,12179,154042,0,9528,153915,0,9060,153890,0,10843,154013,0,10788,153960,0,44201872.0,2676062,0,0,0,2762617,2762617,4572365858035576,4572423090814625,4572423090987120,4572365865251210
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9166837,1216,81089710,8622221,0,324385496,632896,0,1958837.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10526,150205,0,11856,150192,0,10931,150168,0,12013,150163,0,10181,150214,0,10004,150225,0,10404,150265,0,10521,150220,0,10855,150229,0,13214,150179,0,11675,150132,0,12740,150129,0,10659,150267,0,10837,150199,0,11289,150178,0,10753,150149,0,36654176.0,2261270,0,0,0,2290886,2290886,4572365866252340,4572423091079176,4572423091290528,4572365867184448
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9172069,1216,81140135,8626215,0,324587160,632896,0,1792401.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10210,149445,0,13741,149418,0,9542,149387,0,13171,149377,0,12211,149315,0,12275,149298,0,12124,149300,0,13203,149324,0,7963,149414,0,11346,149404,0,8233,149441,0,10991,149437,0,11716,149295,0,10785,149264,0,11235,149321,0,12236,149290,0,36675376.0,2261980,0,0,0,2292211,2292211,4572365868161071,4572423091342565,4572423091554078,4572365869288127
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,26,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9232149,1216,81063820,8619771,0,324281972,632896,0,1810707.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,11637,151476,0,13475,151454,0,9758,151445,0,13092,151436,0,11612,151588,0,11181,151523,0,11470,151591,0,12274,151525,0,9087,151456,0,12804,151490,0,9162,151419,0,12044,151427,0,10647,151598,0,9551,151522,0,11523,151613,0,12288,151609,0,36913680.0,2277336,0,0,0,2307105,2307105,4572365870243830,4572423091597903,4572423091808934,4572365871369924
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,30,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9175685,1216,81089844,8621562,0,324386112,632896,0,1890557.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,8879,150311,0,11566,150339,0,9210,150280,0,11047,150299,0,12227,150309,0,10589,150299,0,10476,150350,0,12711,150288,0,7708,150278,0,10639,150302,0,8895,150316,0,9777,150339,0,11281,150323,0,9618,150272,0,11495,150379,0,11626,150372,0,36689184.0,2262322,0,0,0,2293074,2293074,4572365872331185,4572423091851918,4572423092102488,4572365873471260
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,34,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9158797,1216,80993059,8610572,0,323998876,632896,0,1706197.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,9362,149809,0,11035,149792,0,11145,149836,0,10591,149844,0,9740,149832,0,9001,149846,0,10421,149889,0,11337,149846,0,9150,149996,0,11933,149974,0,10754,149981,0,11804,149972,0,8275,150028,0,9617,150029,0,10614,150009,0,9665,149985,0,36620752.0,2258251,0,0,0,2288797,2288797,4572365874445690,4572423092151160,4572423092417073,4572365875576261
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,38,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9167809,1216,81061255,8618620,0,324271472,632896,0,1778447.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,11981,150081,0,14008,150089,0,14050,150131,0,11915,150125,0,9668,150089,0,9943,150136,0,10279,150098,0,10955,150121,0,6477,150251,0,10328,150296,0,9489,150286,0,10446,150250,0,11992,150392,0,11886,150382,0,10917,150436,0,11678,150389,0,36659328.0,2260896,0,0,0,2291208,2291208,4572365876534728,4572423092462781,4572423092728894,4572365877671308
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,42,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9181737,1216,81122217,8625824,0,324515500,632896,0,1826294.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10374,149938,0,12091,149930,0,11431,149896,0,12617,149870,0,9108,150092,0,8541,150041,0,8804,150027,0,10248,150003,0,7855,149905,0,10310,149903,0,9178,150011,0,11371,149991,0,8476,150117,0,7558,150069,0,9016,150166,0,8631,150170,0,36713760.0,2263987,0,0,0,2294610,2294610,4572365878636344,4572423092773760,4572423093035147,4572365879763520
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,46,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9177429,1216,81137257,8626411,0,324575752,632896,0,1865162.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10827,149369,0,10880,149397,0,11853,149341,0,11718,149345,0,12756,149334,0,12802,149332,0,13619,149347,0,13210,149335,0,7565,149432,0,8575,149399,0,9097,149459,0,8544,149447,0,9859,149421,0,9851,149402,0,10354,149433,0,10100,149415,0,36696144.0,2263644,0,0,0,2293509,2293509,4572365880727455,4572423093079612,4572423093330864,4572365881859859
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,50,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9206717,1216,81076173,8617392,0,324331344,632896,0,2036425.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,11774,149386,0,12053,149388,0,11555,149327,0,12531,149324,0,13623,149398,0,12220,149409,0,12847,149384,0,12104,149389,0,9395,149389,0,11247,149391,0,10816,149353,0,12541,149367,0,12778,149396,0,13068,149436,0,12529,149454,0,14723,149443,0,36811456.0,2270650,0,0,0,2300716,2300716,4572365882826377,4572423093374168,4572423093625379,4572365883950439
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,54,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9196189,1216,81091313,8621900,0,324391776,632896,0,1853151.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,9814,150288,0,13684,150230,0,9963,150209,0,13769,150169,0,10660,150190,0,10279,150140,0,12224,150156,0,12198,150108,0,8530,150243,0,11141,150253,0,7905,150293,0,10979,150247,0,10653,150240,0,9997,150212,0,11958,150297,0,11355,150204,0,36770096.0,2267825,0,0,0,2298131,2298131,4572365884892862,4572423093668202,4572423093919173,4572365886258100
26,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,58,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9184205,1216,81133923,8625255,0,324562272,632896,0,1780947.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,9813,150030,0,13071,150009,0,11948,149945,0,13842,149942,0,11164,150097,0,9703,150042,0,10298,150089,0,12541,150105,0,6525,150080,0,10579,150074,0,7265,150069,0,11211,150036,0,9020,150174,0,6480,150175,0,8743,150151,0,10090,150144,0,36722544.0,2264949,0,0,0,2295159,2295159,4572365887200282,4572423093961796,4572423094189773,4572365888371914
27,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,62,29815,29815,77824,256,64000,0,128,352,112,64,0x0,0x7a639c217980,9188817,1216,81101732,8624837,0,324433708,632896,0,1825667.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,12089,149780,0,15942,149774,0,13006,149717,0,14639,149710,0,13559,149739,0,13339,149725,0,12975,149772,0,15581,149773,0,9113,149975,0,12814,149950,0,11111,149957,0,11591,149937,0,13406,150004,0,12830,149945,0,13211,149966,0,13676,149956,0,36742240.0,2265771,0,0,0,2296390,2296390,4572365889342568,4572423094232636,4572423094459932,4572365890497596
