Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
119,micro_tk(micro_globals) [clone .kd],2,0,449,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254576755385,4572254576762661,4572254576943648,4572254576944104
120,micro_tk(micro_globals) [clone .kd],2,0,454,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254576980818,4572254576988795,4572254577169342,4572254577169678
121,micro_tk(micro_globals) [clone .kd],2,0,459,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254577206903,4572254577214609,4572254577393914,4572254577394119
122,micro_tk(micro_globals) [clone .kd],2,0,464,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254577431064,4572254577438620,4572254577618405,4572254577619042
123,micro_tk(micro_globals) [clone .kd],2,0,469,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254577656277,4572254577663752,4572254577842897,4572254577843003
124,micro_tk(micro_globals) [clone .kd],2,0,474,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254577885756,4572254577893252,4572254578073037,4572254578073494
125,micro_tk(micro_globals) [clone .kd],2,0,479,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254578110088,4572254578117783,4572254578298891,4572254578299047
126,micro_tk(micro_globals) [clone .kd],2,0,484,28303,28303,131072,512,65536,0,124,132,48,64,0x0,0x78718b0c4840,4572254578336693,4572254578343918,4572254578525506,4572254578525872
127,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,488,28303,28303,16777216,512,0,0,12,4,32,64,0x0,0x78716866ed00,4572254578632900,4572254578642799,4572254578679213,4572254578679529
128,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,489,28303,28303,16777216,512,0,0,12,4,32,64,0x0,0x78716866ed00,4572254578679740,4572254578688467,4572254578724360,4572254578724997
129,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>) [clone .kd]",2,0,490,28303,28303,4194304,256,0,0,16,0,32,64,0x0,0x78714f060e40,4572254584815128,4572254584829282,4572254584877954,4572254584878502
130,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,491,28303,28303,4194304,256,0,0,12,4,32,64,0x0,0x78717d5957c0,4572254586279432,4572254586291803,4572254586328137,4572254586328334
131,__amd_rocclr_fillBufferAligned.kd,2,0,492,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254586389455,4572254586398481,4572254586400684,4572254586401312
132,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,493,28303,28303,77824,512,2560,48,28,4,80,64,0x0,0x78717c218380,4572254588593803,4572254588746271,4572254588797426,4572254588797654
133,__amd_rocclr_copyBuffer.kd,2,0,494,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254588746619,4572254588797426,4572254588801352,4572254588803833
134,__amd_rocclr_fillBufferAligned.kd,2,0,496,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254588868168,4572254588875942,4572254588877945,4572254588878524
135,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4, 4>) [clone .kd]",2,0,497,28303,28303,77824,512,2560,48,28,4,80,64,0x0,0x78717c117880,4572254590887704,4572254590900174,4572254590947324,4572254590947492
136,__amd_rocclr_copyBuffer.kd,2,0,498,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254590903697,4572254590947324,4572254590951330,4572254590952129
137,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<float>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, float)::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,500,28303,28303,1048576,256,0,0,24,0,64,64,0x0,0x78714a2314c0,4572254594851733,4572254594864823,4572254594884452,4572254594884952
138,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,501,28303,28303,16777216,512,0,0,12,4,32,64,0x0,0x78716866e700,4572254594944189,4572254594953394,4572254595024900,4572254595025039
139,__amd_rocclr_fillBufferAligned.kd,2,0,502,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254594963307,4572254595024900,4572254595029026,4572254595030136
140,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4> >(at::native::ReduceOp<long, at::native::func_wrapper_t<long, at::native::sum_functor<long, long, long>::operator()(at::TensorIterator&)::{lambda(long, long)#2}>, unsigned int, long, 4, 4>) [clone .kd]",2,0,503,28303,28303,77824,512,4608,80,36,4,80,64,0x0,0x787141c2e7c0,4572254598579973,4572254598733521,4572254598783554,4572254598784124
141,__amd_rocclr_copyBuffer.kd,2,0,504,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254598657477,4572254598783554,4572254598788602,4572254598789763
142,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,506,28303,28303,256,128,0,0,20,4,64,64,0x0,0x78716866ecc0,4572254598896551,4572254598908419,4572254598911984,4572254598913215
143,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,507,28303,28303,256,256,1536,48,28,4,80,64,0x0,0x78717c218380,4572254598910722,4572254598918073,4572254598922400,4572254598923020
144,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,508,28303,28303,256,256,0,0,12,4,32,64,0x0,0x78717d5957c0,4572254599693018,4572254599707400,4572254599709643,4572254599710203
145,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,509,28303,28303,256,256,0,0,24,0,32,64,0x0,0x787141669a40,4572254607130902,4572254607146083,4572254607149408,4572254607150200
146,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,510,28303,28303,256,256,0,0,40,0,32,64,0x0,0x787141669840,4572254607170350,4572254607178331,4572254607181055,4572254607181306
147,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,511,28303,28303,256,256,0,0,36,4,80,64,0x0,0x787141047fc0,4572254611409115,4572254611422856,4572254611425781,4572254611430547
148,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,512,28303,28303,256,256,0,0,24,0,32,64,0x0,0x787141669a40,4572254611463295,4572254611472168,4572254611475173,4572254611475594
149,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,513,28303,28303,256,256,0,0,36,4,80,64,0x0,0x787140c53a80,4572254616812952,4572254616825620,4572254616828585,4572254616828856
150,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,514,28303,28303,256,256,512,0,8,0,32,64,0x0,0x78714088eec0,4572254624273249,4572254624287588,4572254624290112,4572254624290845
151,__amd_rocclr_copyBuffer.kd,2,0,515,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254624298286,4572254624308139,4572254624311664,4572254624312537
152,__amd_rocclr_fillBufferAligned.kd,2,0,517,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254624343934,4572254624352524,4572254624354527,4572254624354639
153,__amd_rocclr_fillBufferAligned.kd,2,0,518,28303,28303,256,256,0,0,12,4,48,64,0x0,0x78a99000ba00,4572254624349101,4572254624358493,4572254624360015,4572254624368880
154,"void rocprim::detail::init_lookback_scan_state_kernel<rocprim::detail::lookback_scan_state<unsigned int, false, true> const>(rocprim::detail::lookback_scan_state<unsigned int, false, true> const, unsigned int, unsigned int, rocprim::detail::lookback_scan_state<unsigned int, false, true> const::value_type*) [clone .kd]",2,0,519,28303,28303,256,256,0,0,8,0,16,64,0x0,0x78716ab21100,4572254626088843,4572254626102270,4572254626104594,4572254626105197
155,"void rocprim::detail::partition_kernel<(rocprim::detail::select_method)0, true, rocprim::detail::wrapped_partition_config<rocprim::default_config, (rocprim::detail::partition_subalgo)5, long, rocprim::empty_type>, hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, rocprim::empty_type>(hipcub::CountingInputIterator<long, long>, rocprim::empty_type*, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, rocprim::tuple<long*, rocprim::empty_type>, rocprim::tuple<rocprim::empty_type*, rocprim::empty_type*>, unsigned long*, unsigned long*, unsigned long, unsigned long, rocprim::empty_type, rocprim::detail::lookback_scan_state<unsigned int, false, true>, unsigned int, rocprim::empty_type) [clone .kd]",2,0,520,28303,28303,512,512,29184,0,52,4,48,64,0x0,0x78714088f040,4572254626099168,4572254626108319,4572254626111644,4572254626113859
156,"void rocprim::detail::transform_kernel<rocprim::detail::wrapped_transform_config<rocprim::default_config, unsigned long>, unsigned long, unsigned long*, int*, rocprim::identity<void> >(unsigned long*, unsigned long, int*, rocprim::identity<void>) [clone .kd]",2,0,521,28303,28303,256,256,0,0,8,0,32,64,0x0,0x78714088b900,4572254626106909,4572254626119696,4572254626121539,4572254626121661
157,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,522,28303,28303,128,128,0,0,20,4,64,64,0x0,0x787140243780,4572254631109163,4572254631124002,4572254631127166,4572254631127921
158,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,523,28303,28303,256,256,0,0,12,4,32,64,0x0,0x78717d5957c0,4572254631175090,4572254631184491,4572254631186334,4572254631186738
159,"void at::native::elementwise_kernel<512, 1, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#6}::operator()() const::{lambda(double)#1} const&)::{lambda(int)#1}) [clone .kd]",2,0,524,28303,28303,512,512,0,0,12,4,32,64,0x0,0x78716866eb00,4572254631240127,4572254631249707,4572254631252552,4572254631252845
160,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MinNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,525,28303,28303,1,1,512,80,36,4,80,64,0x0,0x78713fc182c0,4572254633365168,4572254633379094,4572254633384623,4572254633385357
161,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4> >(at::native::ReduceOp<double, at::native::func_wrapper_t<double, at::native::MaxNanFunctor<double> >, unsigned int, double, 4, 4>) [clone .kd]",2,0,526,28303,28303,1,1,512,80,36,4,80,64,0x0,0x78717c2182c0,4572254633398867,4572254633407697,4572254633412304,4572254633412528
162,"void at::native::vectorized_elementwise_kernel<4, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::ceil_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,527,28303,28303,256,256,0,0,12,4,32,64,0x0,0x78713f84c340,4572254638636188,4572254638650625,4572254638652828,4572254638653594
163,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,528,28303,28303,256,256,0,0,40,0,32,64,0x0,0x787141669840,4572254638670939,4572254638679949,4572254638682713,4572254638682787
164,__amd_rocclr_copyBuffer.kd,2,0,529,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254638777407,4572254638786506,4572254638791914,4572254638791898
165,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<double, double, double, at::native::binary_internal::DivFunctor<double> >, std::array<char*, 3ul>) [clone .kd]",2,0,531,28303,28303,256,256,0,0,52,4,32,64,0x0,0x78717c647380,4572254638829033,4572254638838182,4572254638840306,4572254638840680
166,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,532,28303,28303,256,256,0,0,40,0,64,64,0x0,0x78714a2310c0,4572254638863955,4572254638873234,4572254638876399,4572254638876263
167,__amd_rocclr_copyBuffer.kd,2,0,533,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254638873719,4572254638881567,4572254638884411,4572254638884605
168,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,535,28303,28303,256,256,0,0,40,0,64,64,0x0,0x78714a2310c0,4572254638902241,4572254638910529,4572254638913093,4572254638913107
169,__amd_rocclr_copyBuffer.kd,2,0,536,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254638908881,4572254638916939,4572254638919783,4572254638920188
170,"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<double>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, double)::{lambda(double)#1}, std::array<char*, 2ul>) [clone .kd]",2,0,538,28303,28303,256,256,0,0,40,0,64,64,0x0,0x78714a2310c0,4572254638942891,4572254638950629,4572254638953152,4572254638954368
171,__amd_rocclr_copyBuffer.kd,2,0,539,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254638949471,4572254638956958,4572254638959762,4572254638959806
172,__amd_rocclr_copyBuffer.kd,2,0,541,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254638998794,4572254639006992,4572254639010798,4572254639011112
173,__amd_rocclr_copyBuffer.kd,2,0,543,28303,28303,512,512,0,0,16,0,32,64,0x0,0x78a99000ba80,4572254639038503,4572254639046410,4572254639050056,4572254639050220
174,"void at::native::elementwise_kernel_manual_unroll<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int, bool)#1}) [clone .kd]",2,0,545,28303,28303,256,128,0,0,20,4,64,64,0x0,0x78716866ecc0,4572254639169717,4572254639182171,4572254639185856,4572254639186601
175,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::MaxNanFunctor<float> >, unsigned int, float, 4, 4>) [clone .kd]",2,0,546,28303,28303,256,256,1536,48,28,4,80,64,0x0,0x78717c218380,4572254639185550,4572254639211374,4572254639215901,4572254639216315
176,"void at::native::vectorized_elementwise_kernel<4, at::native::AbsFunctor<float>, std::array<char*, 2ul> >(int, at::native::AbsFunctor<float>, std::array<char*, 2ul>) [clone .kd]",2,0,547,28303,28303,256,256,0,0,12,4,32,64,0x0,0x78717d5957c0,4572254639345456,4572254639358191,4572254639360434,4572254639360819
177,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,548,28303,28303,256,256,0,0,24,0,32,64,0x0,0x787141669a40,4572254639364685,4572254639374335,4572254639377219,4572254639377514
178,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 3ul>) [clone .kd]",2,0,549,28303,28303,256,256,0,0,40,0,32,64,0x0,0x787141669840,4572254639378445,4572254639391881,4572254639394284,4572254639394349
179,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::binary_internal::MulFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,550,28303,28303,256,256,0,0,36,4,80,64,0x0,0x787141047fc0,4572254639402080,4572254639410188,4572254639412832,4572254639413166
180,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, bool, at::native::(anonymous namespace)::CompareEqFunctor<float> >, std::array<char*, 2ul>) [clone .kd]",2,0,551,28303,28303,256,256,0,0,24,0,32,64,0x0,0x787141669a40,4572254639413597,4572254639428815,4572254639431339,4572254639431433
181,"void at::native::vectorized_elementwise_kernel<16, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<bool, bool, bool, at::native::BitwiseAndFunctor<bool> >, std::array<char*, 3ul>) [clone .kd]",2,0,552,28303,28303,256,256,0,0,36,4,80,64,0x0,0x787140c53a80,4572254639443541,4572254639453051,4572254639455695,4572254639456120
182,"void rocprim::detail::block_reduce_kernel<true, false, 16u, rocprim::detail::wrapped_reduce_config<rocprim::default_config, int>, int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum> >(hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, unsigned long, int*, int, hipcub::detail::convert_binary_result_type_wrapper<int, hipcub::TransformInputIterator<bool, at::native::(anonymous namespace)::NonZeroOp<bool>, bool const*, long>, int*, hipcub::Sum>) [clone .kd]",2,0,553,28303,28303,256,256,512,0,8,0,32,64,0x0,0x78714088eec0,4572254639472194,4572254639480572,4572254639482855,4572254639483110
