Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_WAVES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_TRANS_F16,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_FMA_F32,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,TCP_VOLATILE_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCC_EA0_RDREQ[0],TCC_EA0_RDREQ_32B[0],TCC_EA0_WRREQ[0],TCC_EA0_WRREQ_64B[0],TCC_EA0_RDREQ[1],TCC_EA0_RDREQ_32B[1],TCC_EA0_WRREQ[1],TCC_EA0_WRREQ_64B[1],TCC_EA0_RDREQ[2],TCC_EA0_RDREQ_32B[2],TCC_EA0_WRREQ[2],TCC_EA0_WRREQ_64B[2],TCC_EA0_RDREQ[3],TCC_EA0_RDREQ_32B[3],TCC_EA0_WRREQ[3],TCC_EA0_WRREQ_64B[3],TCC_EA0_RDREQ[4],TCC_EA0_RDREQ_32B[4],TCC_EA0_WRREQ[4],TCC_EA0_WRREQ_64B[4],TCC_EA0_RDREQ[5],TCC_EA0_RDREQ_32B[5],TCC_EA0_WRREQ[5],TCC_EA0_WRREQ_64B[5],TCC_EA0_RDREQ[6],TCC_EA0_RDREQ_32B[6],TCC_EA0_WRREQ[6],TCC_EA0_WRREQ_64B[6],TCC_EA0_RDREQ[7],TCC_EA0_RDREQ_32B[7],TCC_EA0_WRREQ[7],TCC_EA0_WRREQ_64B[7],TCC_EA0_RDREQ[8],TCC_EA0_RDREQ_32B[8],TCC_EA0_WRREQ[8],TCC_EA0_WRREQ_64B[8],TCC_EA0_RDREQ[9],TCC_EA0_RDREQ_32B[9],TCC_EA0_WRREQ[9],TCC_EA0_WRREQ_64B[9],TCC_EA0_RDREQ[10],TCC_EA0_RDREQ_32B[10],TCC_EA0_WRREQ[10],TCC_EA0_WRREQ_64B[10],TCC_EA0_RDREQ[11],TCC_EA0_RDREQ_32B[11],TCC_EA0_WRREQ[11],TCC_EA0_WRREQ_64B[11],TCC_EA0_RDREQ[12],TCC_EA0_RDREQ_32B[12],TCC_EA0_WRREQ[12],TCC_EA0_WRREQ_64B[12],TCC_EA0_RDREQ[13],TCC_EA0_RDREQ_32B[13],TCC_EA0_WRREQ[13],TCC_EA0_WRREQ_64B[13],TCC_EA0_RDREQ[14],TCC_EA0_RDREQ_32B[14],TCC_EA0_WRREQ[14],TCC_EA0_WRREQ_64B[14],TCC_EA0_RDREQ[15],TCC_EA0_RDREQ_32B[15],TCC_EA0_WRREQ[15],TCC_EA0_WRREQ_64B[15],CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1740440,139162260,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,159436,0,32768,32768,159316,0,32768,32768,159322,0,32768,32768,159277,0,32768,32768,159419,0,32768,32768,159440,0,32768,32768,159494,0,32768,32768,159411,0,32768,32768,159083,0,32768,32768,159055,0,32768,32768,159130,0,32768,32768,159061,0,32768,32768,159200,0,32768,32768,159206,0,32768,32768,159171,0,32768,32768,159092,0,32768,32768,744506,7936,0,2759032,237,1453,2987787,2987787,4572173132072701,4572254547983900,4572254548136005,4572173136327039
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737320,139072600,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,153478,0,32768,32768,153513,0,32768,32768,153460,0,32768,32768,153501,0,32768,32768,153376,0,32768,32768,153358,0,32768,32768,153390,0,32768,32768,153339,0,32768,32768,153513,0,32768,32768,153546,0,32768,32768,153419,0,32768,32768,153419,0,32768,32768,153454,0,32768,32768,153429,0,32768,32768,153448,0,32768,32768,153450,0,32768,32768,727448,7935,0,2876431,237,1453,3090259,3090259,4572173132591217,4572254548136005,4572254548287629,4572173137904640
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1739117,139040904,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151324,0,32768,32768,151321,0,32768,32768,151282,0,32768,32768,151239,0,32768,32768,151483,0,32768,32768,151445,0,32768,32768,151565,0,32768,32768,151553,0,32768,32768,151184,0,32768,32768,151192,0,32768,32768,151200,0,32768,32768,151172,0,32768,32768,151328,0,32768,32768,151301,0,32768,32768,151355,0,32768,32768,151295,0,32768,32768,717418,7938,0,2797444,237,1453,2969376,2969376,4572173133590544,4572254548287629,4572254548439613,4572173139450325
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1742678,139482820,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150328,0,32768,32768,150318,0,32768,32768,150295,0,32768,32768,150241,0,32768,32768,150284,0,32768,32768,150286,0,32768,32768,150320,0,32768,32768,150260,0,32768,32768,150183,0,32768,32768,150163,0,32768,32768,150194,0,32768,32768,150220,0,32768,32768,150145,0,32768,32768,150106,0,32768,32768,150143,0,32768,32768,150094,0,32768,32768,801856,7933,0,3044677,236,1452,3257401,3257401,4572173134099256,4572254548439613,4572254548591398,4572173141030691
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1740215,139396808,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151661,0,32768,32768,151657,0,32768,32768,151556,0,32768,32768,151543,0,32768,32768,151568,0,32768,32768,151510,0,32768,32768,151630,0,32768,32768,151518,0,32768,32768,151598,0,32768,32768,151595,0,32768,32768,151525,0,32768,32768,151490,0,32768,32768,151571,0,32768,32768,151563,0,32768,32768,151618,0,32768,32768,151595,0,32768,32768,771478,7938,0,2864111,237,1453,3083984,3083984,4572173135099535,4572254548591398,4572254548743262,4572173142565790
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1743356,139316896,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,152838,0,32768,32768,152827,0,32768,32768,152738,0,32768,32768,152695,0,32768,32768,152930,0,32768,32768,152906,0,32768,32768,153023,0,32768,32768,152932,0,32768,32768,152773,0,32768,32768,152763,0,32768,32768,152808,0,32768,32768,152753,0,32768,32768,153010,0,32768,32768,152992,0,32768,32768,153017,0,32768,32768,152991,0,32768,32768,706700,7930,0,2863668,237,1453,3034086,3034086,4572173135605122,4572254548743262,4572254548897370,4572173144147488
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737924,139090684,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,154034,0,32768,32768,153980,0,32768,32768,153954,0,32768,32768,153923,0,32768,32768,154079,0,32768,32768,154017,0,32768,32768,154057,0,32768,32768,154032,0,32768,32768,153997,0,32768,32768,153992,0,32768,32768,154008,0,32768,32768,153940,0,32768,32768,153919,0,32768,32768,154006,0,32768,32768,154067,0,32768,32768,154063,0,32768,32768,509102,6692,0,2240900,237,1453,2294305,2294305,4572173145402353,4572254548994033,4572254549178585,4572173146599302
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737730,138970728,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151222,0,32768,32768,151258,0,32768,32768,151073,0,32768,32768,151062,0,32768,32768,151289,0,32768,32768,151257,0,32768,32768,151298,0,32768,32768,151248,0,32768,32768,151140,0,32768,32768,151127,0,32768,32768,151047,0,32768,32768,151010,0,32768,32768,151242,0,32768,32768,151256,0,32768,32768,151310,0,32768,32768,151279,0,32768,32768,508356,6686,0,2222050,236,1452,2290022,2290022,4572173147821879,4572254549230782,4572254549449946,4572173149098285
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,26,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1738128,138964288,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,153016,0,32768,32768,152999,0,32768,32768,152955,0,32768,32768,152922,0,32768,32768,153082,0,32768,32768,153019,0,32768,32768,153075,0,32768,32768,152985,0,32768,32768,153100,0,32768,32768,153087,0,32768,32768,153020,0,32768,32768,152972,0,32768,32768,153040,0,32768,32768,152955,0,32768,32768,153068,0,32768,32768,152994,0,32768,32768,508554,6691,0,2232346,237,1453,2291689,2291689,4572173150257739,4572254549493250,4572254549712094,4572173151543199
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,30,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1737600,139019312,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,152672,0,32768,32768,152676,0,32768,32768,152574,0,32768,32768,152578,0,32768,32768,152765,0,32768,32768,152693,0,32768,32768,152669,0,32768,32768,152619,0,32768,32768,152571,0,32768,32768,152602,0,32768,32768,152546,0,32768,32768,152503,0,32768,32768,152710,0,32768,32768,152656,0,32768,32768,152712,0,32768,32768,152658,0,32768,32768,510433,6690,0,2238924,237,1453,2298108,2298108,4572173152709373,4572254549753195,4572254549972158,4572173153984508
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,34,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1735263,138952756,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,153004,0,32768,32768,152966,0,32768,32768,153014,0,32768,32768,152979,0,32768,32768,152994,0,32768,32768,153003,0,32768,32768,152965,0,32768,32768,152971,0,32768,32768,152720,0,32768,32768,152739,0,32768,32768,152665,0,32768,32768,152641,0,32768,32768,152724,0,32768,32768,152645,0,32768,32768,152730,0,32768,32768,152668,0,32768,32768,508423,6692,0,2238256,237,1453,2291126,2291126,4572173155191211,4572254550012618,4572254550257300,4572173156491513
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,38,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1740736,139074068,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151250,0,32768,32768,151192,0,32768,32768,151130,0,32768,32768,151085,0,32768,32768,151157,0,32768,32768,151162,0,32768,32768,151123,0,32768,32768,151066,0,32768,32768,151073,0,32768,32768,151069,0,32768,32768,151044,0,32768,32768,151061,0,32768,32768,151079,0,32768,32768,151015,0,32768,32768,151083,0,32768,32768,151081,0,32768,32768,508991,6698,0,2245665,236,1452,2294431,2294431,4572173157698867,4572254550300043,4572254550553698,4572173158979440
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,42,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1735359,139009820,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,151313,0,32768,32768,151326,0,32768,32768,151160,0,32768,32768,151182,0,32768,32768,151400,0,32768,32768,151478,0,32768,32768,151439,0,32768,32768,151402,0,32768,32768,151099,0,32768,32768,151127,0,32768,32768,151172,0,32768,32768,151121,0,32768,32768,151374,0,32768,32768,151285,0,32768,32768,151382,0,32768,32768,151390,0,32768,32768,508208,6698,0,2238929,237,1453,2292128,2292128,4572173160171282,4572254550596321,4572254550849775,4572173161448710
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,46,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1740372,139140212,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150301,0,32768,32768,150325,0,32768,32768,150353,0,32768,32768,150298,0,32768,32768,150438,0,32768,32768,150452,0,32768,32768,150471,0,32768,32768,150413,0,32768,32768,150331,0,32768,32768,150315,0,32768,32768,150273,0,32768,32768,150258,0,32768,32768,150435,0,32768,32768,150450,0,32768,32768,150486,0,32768,32768,150470,0,32768,32768,508821,6693,0,2247440,237,1453,2294304,2294304,4572173162651047,4572254550893680,4572254551143409,4572173163946171
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,50,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1738348,139122740,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150833,0,32768,32768,150832,0,32768,32768,150705,0,32768,32768,150687,0,32768,32768,150729,0,32768,32768,150757,0,32768,32768,150767,0,32768,32768,150747,0,32768,32768,150792,0,32768,32768,150829,0,32768,32768,150722,0,32768,32768,150739,0,32768,32768,150705,0,32768,32768,150755,0,32768,32768,150738,0,32768,32768,150702,0,32768,32768,509383,6695,0,2240830,237,1453,2293629,2293629,4572173165169069,4572254551184590,4572254551424945,4572173166446056
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,54,24845,24845,77824,256,64000,0,128,352,112,64,0x0,0x779cbb017980,1216,8385088,1735849,138994856,0,0,19200,0,0.0,28483584.0,0.0,68096.0,113934336.0,113934336.0,109576192.0,4358144.0,150797,0,32768,32768,150807,0,32768,32768,150705,0,32768,32768,150702,0,32768,32768,150851,0,32768,32768,150811,0,32768,32768,150928,0,32768,32768,150887,0,32768,32768,150513,0,32768,32768,150567,0,32768,32768,150546,0,32768,32768,150513,0,32768,32768,150766,0,32768,32768,150776,0,32768,32768,150779,0,32768,32768,150716,0,32768,32768,508873,6695,0,2245582,236,1452,2292970,2292970,4572173167648964,4572254551467688,4572254551707923,4572173168931249
