Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_CYCLES,SQ_WAVES,SQ_WAVE_CYCLES,SQ_BUSY_CYCLES,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCP_UTCL1_TRANSLATION_MISS_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCC_TAG_STALL[0],TCC_BUBBLE[0],TCC_TOO_MANY_EA_WRREQS_STALL[0],TCC_TAG_STALL[1],TCC_BUBBLE[1],TCC_TOO_MANY_EA_WRREQS_STALL[1],TCC_TAG_STALL[2],TCC_BUBBLE[2],TCC_TOO_MANY_EA_WRREQS_STALL[2],TCC_TAG_STALL[3],TCC_BUBBLE[3],TCC_TOO_MANY_EA_WRREQS_STALL[3],TCC_TAG_STALL[4],TCC_BUBBLE[4],TCC_TOO_MANY_EA_WRREQS_STALL[4],TCC_TAG_STALL[5],TCC_BUBBLE[5],TCC_TOO_MANY_EA_WRREQS_STALL[5],TCC_TAG_STALL[6],TCC_BUBBLE[6],TCC_TOO_MANY_EA_WRREQS_STALL[6],TCC_TAG_STALL[7],TCC_BUBBLE[7],TCC_TOO_MANY_EA_WRREQS_STALL[7],TCC_TAG_STALL[8],TCC_BUBBLE[8],TCC_TOO_MANY_EA_WRREQS_STALL[8],TCC_TAG_STALL[9],TCC_BUBBLE[9],TCC_TOO_MANY_EA_WRREQS_STALL[9],TCC_TAG_STALL[10],TCC_BUBBLE[10],TCC_TOO_MANY_EA_WRREQS_STALL[10],TCC_TAG_STALL[11],TCC_BUBBLE[11],TCC_TOO_MANY_EA_WRREQS_STALL[11],TCC_TAG_STALL[12],TCC_BUBBLE[12],TCC_TOO_MANY_EA_WRREQS_STALL[12],TCC_TAG_STALL[13],TCC_BUBBLE[13],TCC_TOO_MANY_EA_WRREQS_STALL[13],TCC_TAG_STALL[14],TCC_BUBBLE[14],TCC_TOO_MANY_EA_WRREQS_STALL[14],TCC_TAG_STALL[15],TCC_BUBBLE[15],TCC_TOO_MANY_EA_WRREQS_STALL[15],TCC_CYCLE_sum,CPC_ME1_BUSY_FOR_PACKET_DECODE,CPC_CPC_UTCL2IU_STALL,SPI_RA_WAVE_SIMD_FULL_CSN,SPI_RA_VGPR_SIMD_FULL_CSN,GRBM_COUNT,GRBM_GUI_ACTIVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,13181970,1216,81291031,8645593,0,325190652,632896,0,2061525.0,1780224.0,6576.0,27774975.0,0.0,27787264.0,10764,151707,0,14843,151661,0,12368,151689,0,12828,151637,0,12176,151548,0,11772,151536,0,11993,151535,0,13325,151483,0,9037,151799,0,13288,151767,0,11463,151825,0,11440,151830,0,10602,151640,0,10507,151619,0,11720,151594,0,13337,151561,0,52714528.0,3211515,0,0,0,3294658,3294658,4572197124201050,4572254547983900,4572254548136005,4572197127897224
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,13019699,1216,81241706,8639115,0,324993432,632896,0,2016617.0,1780224.0,6474.0,27775189.0,0.0,27787264.0,9874,151001,0,14294,150941,0,11618,150941,0,13194,150935,0,12004,151019,0,12459,151024,0,11849,150974,0,13198,150986,0,10727,150856,0,14286,150855,0,11531,150987,0,13268,150958,0,11322,150882,0,12055,150877,0,14478,150923,0,13472,150894,0,52068480.0,3035350,0,0,0,3254280,3254280,4572197124627871,4572254548136005,4572254548287629,4572197129238777
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,13278894,1216,81219259,8632741,0,324903724,632896,0,2007207.0,1780224.0,6474.0,27775175.0,0.0,27787264.0,8429,149685,0,11896,149652,0,9288,149657,0,11665,149606,0,13325,149709,0,11522,149715,0,13015,149688,0,13344,149675,0,8683,149852,0,11801,149822,0,8838,149816,0,11543,149808,0,13502,149716,0,12763,149702,0,13283,149731,0,15618,149709,0,53105280.0,3153785,0,0,0,3319080,3319080,4572197125685725,4572254548287629,4572254548439613,4572197130566940
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,11273934,1216,81121262,8625665,0,324511596,632896,0,2067958.0,1780224.0,6444.0,27775232.0,0.0,27787264.0,10503,150638,0,12903,150616,0,11422,150609,0,10317,150597,0,13958,150625,0,13502,150681,0,13313,150687,0,13588,150674,0,10388,150759,0,11911,150709,0,10935,150779,0,11426,150716,0,16255,150694,0,14082,150667,0,15772,150744,0,15714,150735,0,45083600.0,2636927,0,0,0,2817725,2817725,4572197126128509,4572254548439613,4572254548591398,4572197131894281
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,11723371,1216,81215760,8635913,0,324889552,632896,0,1970841.0,1780224.0,6442.0,27775225.0,0.0,27787264.0,11183,153263,0,13001,153251,0,13209,153243,0,13493,153225,0,10953,153145,0,9316,153160,0,10924,153081,0,13246,153100,0,8147,153263,0,10598,153251,0,7981,153221,0,9713,153176,0,12937,153079,0,12092,153113,0,14291,153057,0,11895,153096,0,46883488.0,2848137,0,0,0,2930218,2930218,4572197126985636,4572254548591398,4572254548743262,4572197133243786
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,13253198,1216,81378070,8652685,0,325538932,632896,0,2362319.0,1780224.0,6510.0,27775143.0,0.0,27787264.0,8815,153406,0,12929,153403,0,10000,153367,0,12324,153331,0,10532,153292,0,9672,153327,0,12010,153312,0,12691,153318,0,11172,153453,0,13592,153426,0,11892,153495,0,13968,153448,0,10541,153302,0,9845,153323,0,12362,153443,0,12657,153381,0,53001824.0,3223762,0,0,0,3312614,3312614,4572197127439467,4572254548743262,4572254548897370,4572197134572841
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9190029,1216,81106961,8623696,0,324454560,632896,0,1975377.0,1780224.0,5888.0,27776222.0,0.0,27787264.0,11364,149579,0,13231,149597,0,12555,149619,0,13296,149617,0,9479,149560,0,9746,149538,0,10975,149510,0,11695,149505,0,10285,149482,0,12395,149482,0,10292,149476,0,11561,149479,0,13110,149527,0,12744,149491,0,12885,149472,0,14708,149473,0,36745280.0,2266216,0,0,0,2296580,2296580,4572197135583404,4572254548994033,4572254549178585,4572197136660296
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9184709,1216,81133363,8627679,0,324559992,632896,0,2013108.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,9469,149035,0,12753,149012,0,9408,148985,0,10163,149002,0,12755,148863,0,11581,148853,0,11125,148884,0,12675,148864,0,9638,149011,0,11584,149029,0,9771,149026,0,10229,149009,0,13786,148968,0,11791,148973,0,12288,148966,0,12947,148959,0,36726192.0,2265408,0,0,0,2295387,2295387,4572197137658832,4572254549230782,4572254549449946,4572197138800379
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,26,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9181985,1216,81137533,8626633,0,324576672,632896,0,2063024.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10571,149544,0,13686,149536,0,10461,149517,0,13060,149516,0,9969,149546,0,9153,149561,0,10483,149552,0,10410,149545,0,8791,149646,0,11046,149673,0,9608,149643,0,11068,149644,0,11131,149697,0,10310,149663,0,10948,149663,0,10766,149630,0,36714256.0,2264461,0,0,0,2294641,2294641,4572197139759296,4572254549493250,4572254549712094,4572197140912070
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,30,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9227253,1216,81098664,8621372,0,324421324,632896,0,2194462.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,8079,149331,0,10703,149340,0,8763,149351,0,9895,149353,0,9494,149217,0,8164,149222,0,8784,149262,0,9696,149236,0,9302,149362,0,10565,149325,0,8425,149351,0,10241,149342,0,13104,149238,0,12753,149228,0,12430,149231,0,14191,149219,0,36895856.0,2275937,0,0,0,2305991,2305991,4572197141890737,4572254549753195,4572254549972158,4572197143039394
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,34,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9193605,1216,81070813,8620758,0,324309980,632896,0,1969912.0,1780224.0,5888.0,27776222.0,0.0,27787264.0,11573,149219,0,13450,149212,0,11599,149181,0,13304,149196,0,10082,149168,0,9441,149146,0,9520,149190,0,11852,149183,0,8883,149226,0,12565,149218,0,11237,149211,0,11139,149234,0,11702,149237,0,11034,149226,0,11877,149169,0,13690,149155,0,36759424.0,2266958,0,0,0,2297464,2297464,4572197144014656,4572254550012618,4572254550257300,4572197145172407
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,38,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9224437,1216,81127112,8625496,0,324535044,632896,0,2044849.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,8411,150898,0,13931,150856,0,10507,150800,0,13276,150785,0,11716,150725,0,9318,150709,0,11366,150714,0,13068,150688,0,9142,151009,0,11013,151074,0,9693,150969,0,11701,150954,0,13431,150902,0,11298,150901,0,13631,150802,0,13591,150854,0,36884144.0,2274989,0,0,0,2305259,2305259,4572197146155570,4572254550300043,4572254550553698,4572197147302315
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,42,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9184269,1216,81082071,8623189,0,324354872,632896,0,1972076.0,1780224.0,5888.0,27776218.0,0.0,27787264.0,7236,149384,0,10489,149359,0,7760,149358,0,10113,149375,0,8264,149500,0,6811,149457,0,8267,149384,0,9393,149383,0,8771,149422,0,11083,149404,0,8937,149438,0,9535,149449,0,12252,149429,0,10564,149421,0,11588,149384,0,12075,149362,0,36724080.0,2265351,0,0,0,2295255,2295255,4572197148296174,4572254550596321,4572254550849775,4572197149433435
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,46,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9212073,1216,81063734,8618611,0,324281480,632896,0,1868147.0,1780224.0,5888.0,27776221.0,0.0,27787264.0,9614,150871,0,12004,150852,0,10157,150810,0,10954,150828,0,9505,150914,0,8548,150906,0,10774,150904,0,11226,150880,0,8329,150948,0,11238,150933,0,9173,150917,0,10978,150950,0,9974,150992,0,10235,150954,0,11073,150972,0,10412,150980,0,36835728.0,2271878,0,0,0,2302233,2302233,4572197150420885,4572254550893680,4572254551143409,4572197151572186
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,50,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9199461,1216,81057390,8619945,0,324256264,632896,0,1865020.0,1780224.0,5888.0,27776219.0,0.0,27787264.0,8559,149495,0,12539,149516,0,10833,149506,0,12035,149500,0,6588,149391,0,6326,149396,0,7039,149362,0,8434,149355,0,8751,149515,0,11849,149484,0,9504,149550,0,11379,149553,0,12198,149375,0,12498,149396,0,12642,149415,0,14277,149441,0,36784624.0,2268505,0,0,0,2299039,2299039,4572197152552636,4572254551184590,4572254551424945,4572197153703437
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,54,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9196469,1216,81083763,8623084,0,324361564,632896,0,1930748.0,1780224.0,5888.0,27776223.0,0.0,27787264.0,9985,149337,0,13055,149307,0,10079,149243,0,12109,149238,0,13517,149209,0,12612,149199,0,14395,149229,0,12292,149232,0,11416,149356,0,13364,149332,0,12361,149295,0,13414,149281,0,13930,149292,0,11970,149281,0,14801,149308,0,12201,149273,0,36772848.0,2268468,0,0,0,2298303,2298303,4572197154699799,4572254551467688,4572254551707923,4572197155853875
26,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,58,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9221821,1216,81085566,8621734,0,324368832,632896,0,2092361.0,1780224.0,5888.0,27776223.0,0.0,27787264.0,8833,149123,0,11470,149113,0,9671,149123,0,11817,149088,0,9246,148990,0,8968,148987,0,9745,149006,0,10302,148988,0,7632,149200,0,10851,149191,0,8151,149225,0,10165,149217,0,9746,149092,0,10155,149069,0,11099,149019,0,9934,149023,0,36873008.0,2274175,0,0,0,2304563,2304563,4572197156830028,4572254551750226,4572254551990581,4572197157988590
27,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,62,25833,25833,77824,256,64000,0,128,352,112,64,0x0,0x70d853817980,9184897,1216,81087605,8623327,0,324377040,632896,0,2016556.0,1780224.0,5888.0,27776224.0,0.0,27787264.0,10173,149852,0,14310,149869,0,10507,149850,0,13913,149848,0,11322,149862,0,11675,149843,0,11423,149868,0,13306,149831,0,9664,149834,0,12211,149773,0,10001,149807,0,11276,149785,0,14550,149855,0,12544,149852,0,13712,149854,0,15641,149812,0,36726016.0,2265296,0,0,0,2295376,2295376,4572197158963331,4572254552096137,4572254552320148,4572197160108804
