Dispatch_ID,Kernel_Name,GPU_ID,queue-id,queue-index,pid,tid,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,wave_size,sig,obj,SQ_INSTS_SMEM,SQ_INST_LEVEL_SMEM,SQ_ACCUM_PREV_HIRES,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_INSTS_VALU_FMA_F16,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TD_SPI_STALL_sum,TD_LOAD_WAVEFRONT_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCC_REQ[0],TCC_READ[0],TCC_WRITE[0],TCC_ATOMIC[0],TCC_REQ[1],TCC_READ[1],TCC_WRITE[1],TCC_ATOMIC[1],TCC_REQ[2],TCC_READ[2],TCC_WRITE[2],TCC_ATOMIC[2],TCC_REQ[3],TCC_READ[3],TCC_WRITE[3],TCC_ATOMIC[3],TCC_REQ[4],TCC_READ[4],TCC_WRITE[4],TCC_ATOMIC[4],TCC_REQ[5],TCC_READ[5],TCC_WRITE[5],TCC_ATOMIC[5],TCC_REQ[6],TCC_READ[6],TCC_WRITE[6],TCC_ATOMIC[6],TCC_REQ[7],TCC_READ[7],TCC_WRITE[7],TCC_ATOMIC[7],TCC_REQ[8],TCC_READ[8],TCC_WRITE[8],TCC_ATOMIC[8],TCC_REQ[9],TCC_READ[9],TCC_WRITE[9],TCC_ATOMIC[9],TCC_REQ[10],TCC_READ[10],TCC_WRITE[10],TCC_ATOMIC[10],TCC_REQ[11],TCC_READ[11],TCC_WRITE[11],TCC_ATOMIC[11],TCC_REQ[12],TCC_READ[12],TCC_WRITE[12],TCC_ATOMIC[12],TCC_REQ[13],TCC_READ[13],TCC_WRITE[13],TCC_ATOMIC[13],TCC_REQ[14],TCC_READ[14],TCC_WRITE[14],TCC_ATOMIC[14],TCC_REQ[15],TCC_READ[15],TCC_WRITE[15],TCC_ATOMIC[15],CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,DispatchNs,Start_Timestamp,End_Timestamp,CompleteNs
10,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,10,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,45330,3636416,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610947,578179,32768,0,610978,578210,32768,0,611048,578280,32768,0,611233,578465,32768,0,611086,578318,32768,0,611078,578310,32768,0,611040,578272,32768,0,611041,578273,32768,0,610944,578176,32768,0,610978,578210,32768,0,611048,578280,32768,0,611237,578469,32768,0,611085,578317,32768,0,611078,578310,32768,0,611040,578272,32768,0,611044,578276,32768,0,1486,2816675,169336,0,304,1216,4572185159405703,4572254547983900,4572254548136005,4572185163728862
11,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,11,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41258,3348928,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610959,578191,32768,0,610976,578208,32768,0,611208,578440,32768,0,611059,578291,32768,0,611090,578322,32768,0,611079,578311,32768,0,611040,578272,32768,0,611050,578282,32768,0,610961,578193,32768,0,610976,578208,32768,0,611208,578440,32768,0,611060,578292,32768,0,611090,578322,32768,0,611079,578311,32768,0,611040,578272,32768,0,611052,578284,32768,0,1531,3241948,475202,0,304,1216,4572185159910829,4572254548136005,4572254548287629,4572185165190462
12,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,12,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,46383,3715372,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610948,578180,32768,0,610979,578211,32768,0,611208,578440,32768,0,611079,578311,32768,0,611087,578319,32768,0,611080,578312,32768,0,611040,578272,32768,0,611041,578273,32768,0,610949,578181,32768,0,610979,578211,32768,0,611208,578440,32768,0,611079,578311,32768,0,611090,578322,32768,0,611079,578311,32768,0,611040,578272,32768,0,611043,578275,32768,0,1531,3138287,431263,0,304,1216,4572185160952779,4572254548287629,4572254548439613,4572185166721455
13,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,13,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41229,3294316,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610957,578189,32768,0,610976,578208,32768,0,611048,578280,32768,0,611064,578296,32768,0,611096,578328,32768,0,611239,578471,32768,0,611040,578272,32768,0,611051,578283,32768,0,610953,578185,32768,0,610976,578208,32768,0,611048,578280,32768,0,611063,578295,32768,0,611094,578326,32768,0,611239,578471,32768,0,611040,578272,32768,0,611055,578287,32768,0,1531,3101920,408014,0,304,1216,4572185161467300,4572254548439613,4572254548591398,4572185168250445
14,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,14,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,39271,3213388,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610949,578181,32768,0,610979,578211,32768,0,611048,578280,32768,0,611079,578311,32768,0,611092,578324,32768,0,611239,578471,32768,0,611040,578272,32768,0,611044,578276,32768,0,610949,578181,32768,0,610979,578211,32768,0,611048,578280,32768,0,611075,578307,32768,0,611094,578326,32768,0,611240,578472,32768,0,611040,578272,32768,0,611047,578279,32768,0,1531,3152098,340054,0,304,1216,4572185162396513,4572254548591398,4572254548743262,4572185169725255
15,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,15,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41260,3323148,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610960,578192,32768,0,610979,578211,32768,0,611048,578280,32768,0,611064,578296,32768,0,611250,578482,32768,0,611080,578312,32768,0,611040,578272,32768,0,611054,578286,32768,0,610959,578191,32768,0,610979,578211,32768,0,611048,578280,32768,0,611064,578296,32768,0,611250,578482,32768,0,611079,578311,32768,0,611040,578272,32768,0,611054,578286,32768,0,1531,3314540,299532,0,304,1216,4572185162888871,4572254548743262,4572254548897370,4572185171256589
16,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,18,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41359,3301056,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610949,578181,32768,0,610976,578208,32768,0,611048,578280,32768,0,611072,578304,32768,0,611236,578468,32768,0,611076,578308,32768,0,611040,578272,32768,0,611040,578272,32768,0,610947,578179,32768,0,610976,578208,32768,0,611048,578280,32768,0,611073,578305,32768,0,611237,578469,32768,0,611076,578308,32768,0,611040,578272,32768,0,611042,578274,32768,0,1394,2291788,66558,0,304,1216,4572185172509941,4572254548994033,4572254549178585,4572185173630958
17,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,22,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,40919,3277632,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610953,578185,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611076,578308,32768,0,611076,578308,32768,0,611040,578272,32768,0,611209,578441,32768,0,610946,578178,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611077,578309,32768,0,611076,578308,32768,0,611040,578272,32768,0,611211,578443,32768,0,1394,2289944,68453,0,304,1216,4572185174790372,4572254549230782,4572254549449946,4572185175986369
18,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,26,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,42099,3332732,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610948,578180,32768,0,610976,578208,32768,0,611048,578280,32768,0,611074,578306,32768,0,611076,578308,32768,0,611076,578308,32768,0,611040,578272,32768,0,611200,578432,32768,0,610946,578178,32768,0,610976,578208,32768,0,611048,578280,32768,0,611072,578304,32768,0,611077,578309,32768,0,611076,578308,32768,0,611040,578272,32768,0,611202,578434,32768,0,1394,2290274,66740,0,304,1216,4572185177178441,4572254549493250,4572254549712094,4572185178384875
19,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,30,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,29763,2388728,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610952,578184,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611076,578308,32768,0,611076,578308,32768,0,611200,578432,32768,0,611049,578281,32768,0,610946,578178,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611077,578309,32768,0,611076,578308,32768,0,611200,578432,32768,0,611050,578282,32768,0,1394,2288572,49829,0,304,1216,4572185179611097,4572254549753195,4572254549972158,4572185180813645
20,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,34,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,28782,2273460,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610948,578180,32768,0,610976,578208,32768,0,611048,578280,32768,0,611075,578307,32768,0,611076,578308,32768,0,611076,578308,32768,0,611200,578432,32768,0,611040,578272,32768,0,610942,578174,32768,0,610976,578208,32768,0,611048,578280,32768,0,611075,578307,32768,0,611077,578309,32768,0,611076,578308,32768,0,611200,578432,32768,0,611042,578274,32768,0,1394,2288185,67559,0,304,1216,4572185181992156,4572254550012618,4572254550257300,4572185183215234
21,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,38,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41857,3330008,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610951,578183,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611076,578308,32768,0,611236,578468,32768,0,611040,578272,32768,0,611048,578280,32768,0,610952,578184,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611077,578309,32768,0,611236,578468,32768,0,611040,578272,32768,0,611052,578284,32768,0,1394,2301300,47986,0,304,1216,4572185184401748,4572254550300043,4572254550553698,4572185185609923
22,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,42,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,40855,3309244,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610948,578180,32768,0,610976,578208,32768,0,611048,578280,32768,0,611072,578304,32768,0,611076,578308,32768,0,611236,578468,32768,0,611040,578272,32768,0,611040,578272,32768,0,610947,578179,32768,0,610976,578208,32768,0,611048,578280,32768,0,611073,578305,32768,0,611077,578309,32768,0,611236,578468,32768,0,611040,578272,32768,0,611042,578274,32768,0,1394,2285472,69204,0,304,1216,4572185186777529,4572254550596321,4572254550849775,4572185187981338
23,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,46,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41998,3327756,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610952,578184,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611236,578468,32768,0,611076,578308,32768,0,611040,578272,32768,0,611049,578281,32768,0,610948,578180,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611237,578469,32768,0,611076,578308,32768,0,611040,578272,32768,0,611053,578285,32768,0,1394,2292003,48602,0,304,1216,4572185189164107,4572254550893680,4572254551143409,4572185190376599
24,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,50,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41272,3278864,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610948,578180,32768,0,610976,578208,32768,0,611048,578280,32768,0,611072,578304,32768,0,611236,578468,32768,0,611076,578308,32768,0,611040,578272,32768,0,611040,578272,32768,0,610944,578176,32768,0,610976,578208,32768,0,611048,578280,32768,0,611073,578305,32768,0,611237,578469,32768,0,611076,578308,32768,0,611040,578272,32768,0,611042,578274,32768,0,1394,2297523,59856,0,304,1216,4572185191509944,4572254551184590,4572254551424945,4572185192754474
25,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,54,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41794,3318692,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610952,578184,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611076,578308,32768,0,611076,578308,32768,0,611040,578272,32768,0,611208,578440,32768,0,610953,578185,32768,0,610976,578208,32768,0,611048,578280,32768,0,611060,578292,32768,0,611077,578309,32768,0,611076,578308,32768,0,611040,578272,32768,0,611211,578443,32768,0,1394,2294824,46950,0,304,1216,4572185193942439,4572254551467688,4572254551707923,4572185195144606
26,Cijk_Ailk_Bljk_BBS_BH_UserArgs_MT256x224x64_MI16x16x1_SN_LDSB1_AFC0_AFEM8_AFEM8_ASEM32_CLR1_CADS0_DTVA0_DTVB0_EPS0_FDSI0_GRPM1_GRVWA8_GRVWB4_GSUAMB_GLS0_ISA942_IU1_K1_LBSPPA2048_LBSPPB128_LBSPPM0_LPA16_LPB4_LPM0_LRVW4_LWPMn1_MIAV0_MIWT4_14_MO40_NTn1_NTA0_NTB0_NTC0_NTD0_NTM0_NEPBS0_NLCA1_NLCB1_ONLL1_PGR2_PLR1_PKA1_SIA3_SS1_SPO0_SRVW0_SSO0_SVW4_SK0_SKXCCM0_TLDS1_ULSGRO0_USL1_UIOFGRO0_USFGROn1_VSn1_VWA4_VWB1_WSGRA1_WSGRB2_WS64_WG64_4_1.kd,2,0,58,25339,25339,77824,256,64000,0,128,352,112,64,0x0,0x7843b3817980,4864,41566,3307856,35740480,22033280,0,0,0,1712128.0,68096.0,0.0,1780224.0,0.0,0.0,0.0,1780224.0,610950,578182,32768,0,610976,578208,32768,0,611048,578280,32768,0,611072,578304,32768,0,611076,578308,32768,0,611076,578308,32768,0,611040,578272,32768,0,611200,578432,32768,0,610946,578178,32768,0,610976,578208,32768,0,611048,578280,32768,0,611073,578305,32768,0,611077,578309,32768,0,611076,578308,32768,0,611040,578272,32768,0,611202,578434,32768,0,1394,2289381,51282,0,304,1216,4572185196328456,4572254551750226,4572254551990581,4572185197536872
